"Gene.Symbol","log2FC_157resWT.157KO","log2FC_157res264.157KO","log2FC_157resmut1.157KO","log2FC_157resmut1V2.157KO","log2FC_157resmut2.157KO","log2FC_157res264.157resWT","log2FC_157resmut1.157resWT","log2FC_157resmut1V2.157resWT","log2FC_157resmut2.157resWT","log2FC_157resmut1.157res264","log2FC_157resmut1V2.157res264","log2FC_157resmut2.157res264","log2FC_157resmut1V2.157resmut1","log2FC_157resmut2.157resmut1","log2FC_157resmut2.157resmut1V2","p.val_157resWT.157KO","p.val_157res264.157KO","p.val_157resmut1.157KO","p.val_157resmut1V2.157KO","p.val_157resmut2.157KO","p.val_157res264.157resWT","p.val_157resmut1.157resWT","p.val_157resmut1V2.157resWT","p.val_157resmut2.157resWT","p.val_157resmut1.157res264","p.val_157resmut1V2.157res264","p.val_157resmut2.157res264","p.val_157resmut1V2.157resmut1","p.val_157resmut2.157resmut1","p.val_157resmut2.157resmut1V2","q.val_157resWT.157KO","q.val_157res264.157KO","q.val_157resmut1.157KO","q.val_157resmut1V2.157KO","q.val_157resmut2.157KO","q.val_157res264.157resWT","q.val_157resmut1.157resWT","q.val_157resmut1V2.157resWT","q.val_157resmut2.157resWT","q.val_157resmut1.157res264","q.val_157resmut1V2.157res264","q.val_157resmut2.157res264","q.val_157resmut1V2.157resmut1","q.val_157resmut2.157resmut1","q.val_157resmut2.157resmut1V2","p.val_anova","q.val_anova","X157KO","X157res264","X157resmut1","X157resmut1V2","X157resmut2","X157resWT","X157KO_1","X157KO_2","X157KO_3","X157resWT_1","X157resWT_2","X157resWT_3","X157res264_1","X157res264_2","X157res264_3","X157resmut1_1","X157resmut1_2","X157resmut1_3","X157resmut1V2_1","X157resmut1V2_2","X157resmut1V2_3","X157resmut2_1","X157resmut2_2","X157resmut2_3","cluster","Organelle"
"PGD",0.615975818841822,-0.0671945309951102,-0.327677582887701,-0.401136766654226,0.560600013563555,-0.683170349836933,-0.943653401729523,-1.01711258549605,-0.0553758052782669,-0.26048305189259,-0.333942235659116,0.627794544558666,-0.0734591837665255,0.888277596451256,0.961736780217782,0.168499069562203,0.877039956688725,0.454339503408629,0.361758794265899,0.207869638425278,0.129169511846454,0.0418836493858791,0.02982536501508,0.898525612778583,0.550721981836236,0.445910814614894,0.1609396694903,0.865690168319587,0.0538015178544648,0.0385536183657418,0.214185406207349,0.89555165346672,0.501498793635853,0.420791910093193,0.256140826246127,0.19205101580094,0.122148970784236,0.101679519039584,0.937603656879422,0.638772414907278,0.539049302695269,0.251054368149449,0.997277357167134,0.0982168672067549,0.0777012832394303,0.243863292594562,0.252852308136098,14.7070319045498,14.6398373735546,14.3793543216621,14.3058951378955,15.2676319181133,15.3230077233916,14.5202657164951,14.5552857598107,15.0455442373435,14.3356958206142,16.091494495049,15.5418328545115,14.569639012835,14.8942696093945,14.4556034984345,14.4846459181575,14.4279613883858,14.2254556584428,14.2550724813092,14.5051933878817,14.1574195444957,16.3847635994218,14.2175371345306,15.2005950203875,0,"Cytosol"
"PGK1",0.0607383523342244,-0.25299274861082,-0.517970312743701,-0.334935178586059,0.0928930028163662,-0.313731100945045,-0.578708665077926,-0.395673530920283,0.0321546504821417,-0.264977564132881,-0.0819424299752385,0.345885751427186,0.183035134157642,0.610863315560067,0.427828181402425,0.839888835377125,0.404868490397088,0.098712636548202,0.273944025521596,0.757527474917499,0.304388269553677,0.0677479351436842,0.199410629239675,0.914784188043035,0.383473345227127,0.785295225563624,0.259139589069771,0.544692345419812,0.0551644557609082,0.167054539120313,0.872923795529026,0.452622209777257,0.128987141463585,0.331776653131711,0.79324755684372,0.395372250820466,0.163948749616908,0.365562863413448,0.945505901193433,0.48136577308741,0.841889734037638,0.361551554670145,0.997277357167134,0.100407290913218,0.254522233161758,0.421972578643631,0.429358329728409,15.0397842251204,14.7867914765096,14.5218139123767,14.7048490465343,15.1326772279368,15.1005225774546,14.7874290500902,15.0618057264121,15.2701178988589,14.5021305553969,15.7662898478047,15.0331473291622,14.6825852035993,15.0377770243233,14.640012201606,14.4499275783081,14.603416310529,14.5120978482929,14.5200243501569,15.0986543313079,14.4958684581382,15.734265856269,14.4828454692881,15.1809203582531,0,"Cytosol"
"PGM2",-0.760076246558995,-0.404725762851576,-0.568622475647293,-0.589557345943993,-0.695325113910256,0.35535048370742,0.191453770911702,0.170518900615003,0.0647511326487387,-0.163896712795718,-0.184831583092417,-0.290599351058681,-0.0209348702966995,-0.126702638262963,-0.105767767966264,4.42346753384789e-06,0.00246192813891552,0.000117172089950037,8.04509704585509e-05,1.28437015260224e-05,0.00622643951938453,0.109995140075912,0.151347072728827,0.575421972945888,0.166872363005203,0.12188050692429,0.0204881952820924,0.85567693699307,0.279571074913477,0.364109118213229,1.66740505310462e-05,0.0042204482381409,0.000320629903043197,0.0002578369390722,4.22099537588876e-05,0.0132641415168648,0.230240285004869,0.304633380505226,0.721622186589858,0.24225199868014,0.183769110152128,0.0474310786353574,0.997277357167134,0.370307813657548,0.471306013481349,5.1511881358628e-05,0.000102945058544057,18.0651133255904,17.6603875627388,17.4964908499431,17.4755559796464,17.3697882116801,17.3050370790314,18.1053168865477,18.2542729531522,17.8357501370713,17.3080552076974,17.2275970372627,17.3794589921341,17.7171287177869,17.5235835638527,17.7404504065768,17.4150431838621,17.5500425560024,17.5243868099648,17.5008338078945,17.5408227404354,17.3850113906093,17.3910785635101,17.2861353501036,17.4321507214267,1,"Cytosol"
"PGRMC1",0.170468515504747,1.11367924090241,0.343899194382442,0.536740588139465,0.658350036901634,0.943210725397665,0.173430678877695,0.366272072634718,0.487881521396887,-0.76978004651997,-0.576938652762947,-0.455329204000778,0.192841393757023,0.314450842519192,0.121609448762169,0.573992066709717,0.00169182604179152,0.263745678164848,0.0892742691456115,0.0412041395777323,0.00574789863075029,0.567421987823816,0.235124073701754,0.119671755530973,0.0194442143059161,0.0695854831921261,0.144527877492458,0.52536700890082,0.305320530435697,0.68766701257199,0.628269140800259,0.00298034809786305,0.310700839049079,0.123697822078877,0.0595525022847225,0.0123351130582795,0.701832586357968,0.407467379617793,0.229181048659608,0.0372372361817543,0.11215996551485,0.230539589951385,0.997277357167134,0.397372391850638,0.769434091055743,0.0179768276090106,0.021003743200166,15.5111506811165,16.6248299220186,15.8550498754987,16.0478912692557,16.1695007180179,15.681619196621,15.5758574130752,15.3749522398058,15.5826423904685,15.243722134666,16.0223799536681,15.7787555015289,16.5949161418374,17.0042831166954,16.2752905075231,15.986672168515,15.832652201905,15.7458252560761,16.1141383044546,16.0275543429153,16.0019811603971,16.6887787967348,15.5523027619643,16.2674205953545,1,"ER"
"PGRMC2",-0.392101723986724,0.62768494301881,-0.200595558241913,-0.0999864781955285,0.424307902802604,1.01978666700553,0.191506165744811,0.292115245791195,0.816409626789327,-0.828280501260723,-0.727671421214338,-0.203377040216206,0.100609080046384,0.624903461044517,0.524294380998132,0.0982053218259051,0.0124395613821909,0.382692147276356,0.660641673867101,0.0755255714275663,0.000302509510841156,0.404135029092851,0.209487345881109,0.00208080580627969,0.00185773010868136,0.00485060443277529,0.376285278738463,0.658674021420696,0.0127655842417479,0.0319398001085585,0.132288940214505,0.0184477849069226,0.431332467589379,0.699691748516735,0.103605083825125,0.000853683797584105,0.564752797065651,0.37829074156925,0.00936899826028859,0.00449567249242408,0.0106185616704102,0.484668778522806,0.997277357167134,0.0304312990057145,0.0665773044493937,0.000755759534990508,0.00112781913493164,14.8017640941772,15.4294490371963,14.6011685359355,14.7017776159819,15.22607199698,14.4096623701907,14.6590745183955,14.6982507139438,15.0479670501922,14.6737184745233,14.1826360315297,14.3726326045191,15.3352431894777,15.5412759346261,15.411827987485,14.4859906641738,14.8596277319233,14.4578872117095,14.8480043066905,14.3612581999373,14.896070341318,15.1113309118796,15.1349124635456,15.4319726155149,1,"ER"
"PGS1",1.95438224620744,1.3393518317598,2.01752489963508,2.03960174944529,1.21962501975077,-0.61503041444764,0.063142653427648,0.0852195032378531,-0.73475722645667,0.678173067875288,0.700249917685493,-0.11972681200903,0.0220768498102051,-0.797899879884318,-0.819976729694523,2.76394350815087e-07,2.96940516891018e-05,1.79913067427299e-07,1.55156892962216e-07,8.20747748453947e-05,0.0183399440189296,0.791377602933101,0.72132502613013,0.00632589711028086,0.0105056152160275,0.00862549927777212,0.616965393996142,0.926241266782949,0.00357213511155177,0.00292293736826726,1.39999473583568e-06,7.42821660587436e-05,9.52738025080595e-07,9.4834213081579e-07,0.000220721928201772,0.0348925771298326,0.870749496090804,0.827262721769584,0.0229840928340205,0.0215550505138257,0.0177811710879841,0.709547945149451,0.997547314197535,0.0106796633735079,0.00960603537108938,2.91854307080721e-05,6.25812186330464e-05,9.58745404066973,10.9268058724295,11.6049789403048,11.627055790115,10.8070790604205,11.5418362868772,8.93767836302861,9.92630662528048,9.89837713370009,11.519615222539,11.20741471652,11.8984789215725,10.9668138227351,10.9043499587232,10.9092538358302,11.684568849841,11.5350933430586,11.5952746280148,11.5881636930328,11.6643512725219,11.6286524047904,10.3718945398814,11.1502607397975,10.8990819015826,2,"mitochondria"
"PHB1",-0.558585695089529,1.35757589625088,-0.252385171977108,-0.0589425929397459,0.291158408827313,1.91616159134041,0.306200523112421,0.499643102149783,0.849744103916842,-1.60996106822799,-1.41651848919062,-1.06641748742356,0.193442579037362,0.543543580804421,0.350101001767059,3.01921054390419e-05,1.81131406849946e-10,0.0201437073604945,0.55610425122388,0.00887285813524648,8.67818331117551e-13,0.00642079403359396,0.000100471940307644,1.60602575480576e-07,1.32194734241154e-11,9.48423832136839e-11,6.55105399187961e-09,0.065697220322932,4.08590705320928e-05,0.00247633154614134,9.43638564259662e-05,1.98259313941196e-09,0.0310618257702613,0.605648926395366,0.0148886445681878,3.02695033893802e-11,0.033660916216196,0.00191850069959706,6.8669558244952e-06,2.73498173559107e-10,1.8939517136412e-09,2.08994600521428e-07,0.788838919281836,0.000274126206733858,0.00845432590688158,7.23076873316415e-09,9.55337929593808e-08,14.6644856262343,16.0220615224852,14.4121004542572,14.6055430332945,14.9556440350616,14.1058999311447,14.6218216002816,14.7116296772694,14.6600056011519,14.0188940052659,14.1399156303986,14.1588901577697,15.8761505025101,16.311927957231,15.8781061077144,14.4754220791765,14.4987570906894,14.2621221929056,14.5585676023979,14.6269637988314,14.6310976986543,14.9802446787105,14.8635747889029,15.0231126375714,1,"mitochondria"
"PHB2",-0.270978943845705,2.51510738713037,0.405063549552038,0.398182983922508,1.22217081255992,2.78608633097608,0.676042493397743,0.669161927768213,1.49314975640563,-2.11004383757833,-2.11692440320786,-1.29293657457045,-0.00688056562953043,0.817107263007884,0.823987828637414,0.159849980054226,2.19457866633852e-10,0.0423861502974542,0.0455840795480127,5.00527314713979e-06,4.60522599661785e-11,0.00198291601221065,0.00214778749576006,3.88300945667505e-07,3.01707904825114e-09,2.87624069742609e-09,2.49639674178465e-06,0.970628653073751,0.000389370605071443,0.00035997004705396,0.20418337295989,2.30562963499661e-09,0.060525201516452,0.0684153483061395,1.84485786476456e-05,7.57690013028446e-10,0.0148633475299228,0.0169558354757762,1.20928008793594e-05,2.9896510569034e-08,3.25724920539682e-08,2.41873106537357e-05,0.999181590577398,0.0017176956203489,0.00175359710073214,8.1684637140214e-08,5.29513670608828e-07,14.1967844049173,16.7118917920476,14.6018479544693,14.5949673888397,15.4189552174771,13.9258054610715,14.1971569673203,14.0514639242693,14.3417323231622,13.7758893559513,14.1038847561917,13.8976422710716,16.3871841602191,17.2119345409431,16.5365566749806,14.5385117986222,14.8021387698681,14.4648932949175,14.5057075772301,14.468168781102,14.8110258081871,15.5529614722554,15.2011758219952,15.5027283581808,1,"mitochondria"
"PHF5A",0.0559163216713665,0.0439822639522504,-0.0477077456680415,-0.134931987993451,0.324181037726675,-0.0119340577191161,-0.103624067339408,-0.190848309664818,0.268264716055308,-0.0916900096202919,-0.178914251945702,0.280198773774424,-0.0872242423254098,0.371888783394716,0.459113025720126,0.697703810759811,0.759759511163729,0.74018116202284,0.353963694885925,0.0354526809232492,0.933782597335572,0.474143459222052,0.195588398673209,0.0756401743225242,0.52580943311815,0.223591003127357,0.0646220118062681,0.5459267801657,0.0179593487252609,0.00493508130150302,0.742854362616063,0.790612436058889,0.768683572787514,0.413379029384634,0.0518703653776398,0.953092186745945,0.626525427402524,0.360244493973065,0.16126707092724,0.618210102039137,0.30915119671309,0.121454143238247,0.997277357167134,0.0405014278148987,0.0145877657454598,0.0851505073906104,0.0923522915977764,12.8072182039122,12.8512004678645,12.7595104582442,12.6722862159188,13.1313992416389,12.8631345255836,12.4512098446224,13.0836246410753,12.8868201260389,12.9441777569397,12.8235607663853,12.8216650534256,12.8581005920656,12.6766021365248,13.018898675003,12.7921672165622,12.7961331824953,12.690230975675,12.5844222264497,12.8215298081073,12.6109066131992,13.0463532343063,13.248680132201,13.0991643584093,0,"Nuclear"
"PHF6",-0.975392814778515,-1.16468814604785,-0.904091490794295,-0.8692389236113,-1.32043586039427,-0.189295331269337,0.0713013239842205,0.106153891167215,-0.345043045615753,0.260596655253558,0.295449222436552,-0.155747714346416,0.0348525671829946,-0.416344369599974,-0.451196936782968,1.80464373830362e-08,3.4526796565549e-10,8.48908997560725e-08,1.82649177289577e-07,1.61361187592484e-11,0.163068522326756,0.594668295651688,0.429458297943193,0.0137871282553324,0.0579562812766496,0.0328639553408316,0.248892444231586,0.794469712056848,0.00355232579833448,0.00176287206184714,1.18915567239352e-07,3.46061685116767e-09,4.84879025680973e-07,1.10604224025355e-06,2.55830828328447e-10,0.23349056070432,0.722215534551911,0.596634576430905,0.0434020788398912,0.0976891957601259,0.0580500386033865,0.349867079048807,0.997277357167134,0.0106325907190423,0.00639621818833857,2.06421671564355e-07,1.03690550936804e-06,17.1519563198016,15.9872681737538,16.2478648290073,16.2827173961903,15.8315204594073,16.1765635050231,17.33245073069,17.1379544841066,16.9854637446083,16.215855782006,16.2258815162614,16.0879532168019,16.0751717653307,15.8296643517123,16.0569684042182,16.2835663574845,16.2016435625723,16.2583845669652,16.3990617845481,16.2881340150882,16.1609563889347,15.9587394133083,15.760371238204,15.7754507267097,1,"Nuclear"
"PHF8",-0.625357636491544,-0.718117482053307,-0.642144781204243,-0.632758827086148,-0.470078010459437,-0.0927598455617631,-0.0167871447126988,-0.0074011905946042,0.155279626032107,0.0759727008490643,0.0853586549671589,0.24803947159387,0.00938595411809462,0.172066770744806,0.162680816626711,0.00037737468863306,6.93425413015725e-05,0.000278826299905066,0.000330319167083671,0.0054475313871002,0.561461920629046,0.916100606875312,0.96295244423466,0.333232077252112,0.634085581078845,0.592961720987288,0.126218256411681,0.953028207572278,0.284384624111949,0.31103613891061,0.00090903516156914,0.000160105991213516,0.000681054715734504,0.000872843374839275,0.00957711163216002,0.644769264427386,0.948365329475986,0.980908869865147,0.490565624137043,0.7183923257264,0.677374612271942,0.208451362861716,0.999181590577398,0.374974887437933,0.417481036116037,6.69875228202543e-05,0.000127952853460961,15.1551143345574,14.436996852504,14.5129695533531,14.5223555074712,14.6850363240979,14.5297566980658,15.2474568208581,15.2100466953057,15.0078394875083,14.595889450184,14.4569699702394,14.536410673774,14.4554334453736,14.3634862789508,14.4920708331877,14.589653374915,14.4723793814785,14.4768759036658,14.5823686872407,14.5363762083743,14.4483216267986,14.6521856097746,14.4897911813355,14.9131321811835,1,"Nuclear"
"PHGDH",-0.517428914774667,-0.750707982592585,-0.652084639694957,-0.316432491519252,-0.525366770832083,-0.233279067817918,-0.134655724920289,0.200996423255416,-0.00793785605741498,0.0986233428976288,0.434275491073333,0.225341211760503,0.335652148175704,0.126717868862874,-0.208934279312831,0.017848125001527,0.0335963452079092,0.0286463698827987,0.423278272885028,0.122483070032458,0.370633579336836,0.402722601128445,0.0124384117456407,0.146210127500974,0.475595325377726,0.029394721445977,0.238005614312274,0.45810137892053,0.673380101942363,0.561492516091987,0.0270232061559153,0.0442315392370608,0.0394419940283796,0.433384688410938,0.148295531385814,0.401820310189982,0.44388572705493,0.0495415485701739,0.224337417896072,0.49176022214333,0.0514986391285634,0.300321956702657,0.855556038778832,0.725575676345997,0.614762139005628,0.088389996769681,0.0928274496777907,14.9163394129535,14.1656314303609,14.2642547732585,14.5999069214343,14.3909726421214,14.3989104981789,14.9386522057567,14.9499033566495,14.8604626764542,14.4467934597409,14.3087980251961,14.4411400095996,14.0515722960437,14.1725476797554,14.2727743152837,14.2672957020608,14.3412777219519,14.1841908957629,14.2476466072642,15.0486135684885,14.5034605885501,14.4833649720837,14.1383630432553,14.5511899110253,0.5,"Cytosol"
"PHLDB3",-1.09560734725591,-0.71382804657463,-0.60608229003631,-0.528382893139205,-1.1269598933528,0.381779300681284,0.489525057219603,0.567224454116709,-0.0313525460968855,0.10774575653832,0.185445153435426,-0.413131846778169,0.0776993968971058,-0.520877603316489,-0.598577000213595,1.74689131563292e-05,0.0012387115446871,0.00434238019132548,0.01063067633966,1.25918280605857e-05,0.0532931535986584,0.0165066019209208,0.00680824738457075,0.866301304252111,0.564725313949558,0.326446700803655,0.0382389505177742,0.677198797334769,0.0115795825653091,0.00473749146570119,5.74103980112529e-05,0.00223943980711918,0.00790512636082635,0.0188925606688522,4.15387417484139e-05,0.0894832412157191,0.0637832653251534,0.0374167545336913,0.921890636258593,0.652527129545956,0.421061200311376,0.0788136750892434,0.997277357167134,0.0281525910695618,0.0141153504262805,8.83509862622872e-07,3.17917716729221e-06,15.7241254072372,15.010297360663,15.1180431172013,15.1957425140984,14.5971655138848,14.6285180599817,15.6051737252241,15.8237856255299,15.7434168709576,14.7753067942508,14.482706270752,14.6275411149425,15.1226408482345,14.866040222322,15.0422110114326,15.1028515801139,15.0913684008649,15.1599093706251,15.1975041142606,15.1361856655948,15.2535377624399,14.3898051402696,14.6963676268628,14.7053237745221,1,"unclassified"
"PI4K2A",1.97223374447532,0.586507499018991,2.43709951767047,2.28717650451012,1.05257971534125,-1.38572624545633,0.46486577319515,0.314942760034805,-0.919654029134069,1.85059201865148,1.70066900549113,0.466072216322259,-0.149923013160345,-1.38451980232922,-1.23459678916887,3.57666476737638e-12,6.50821557474378e-05,1.26895672704314e-13,3.47392403690258e-13,4.31768138606399e-08,7.98505002895934e-10,0.000635807345194956,0.0113578824401302,2.75770403390894e-07,9.65138018074686e-12,3.56655900991784e-11,0.00062127477840505,0.193187807781628,8.08959390496421e-10,4.39664866312382e-09,6.68325359389758e-11,0.000150935212265334,3.31959079794485e-12,1.18023185461522e-11,2.76162701856807e-07,8.15972299834283e-09,0.00620623886205226,0.053632166901409,9.6188716702744e-06,2.06950906170769e-10,8.18431435960094e-10,0.00251198581191285,0.886630359924101,3.06701125440382e-08,1.70038037936608e-07,2.4858576452656e-10,1.20425992592867e-08,13.0803875178756,13.6668950168946,15.517487035546,15.3675640223857,14.1329672332168,15.0526212623509,13.1163366012266,13.0812281058465,13.0435978465537,14.9580201062993,14.9962390971582,15.2036045835952,13.575477727498,13.8843747064756,13.54083261671,15.4212476562005,15.6065886411941,15.5246248092435,15.3851525870276,15.277471137341,15.4400683427885,13.9756632581855,14.3914636193513,14.0317748221137,2,"early_endosome"
"PI4K2B",1.38998631774418,0.203761835904668,1.55118416318817,1.33745178102612,0.574131110829989,-1.18622448183951,0.161197845443986,-0.0525345367180634,-0.815855206914191,1.3474223272835,1.13368994512145,0.370369274925321,-0.21373238216205,-0.977053052358178,-0.763320670196128,2.15330540978422e-18,0.0830494613717304,1.14064531291318e-20,1.25058300016929e-17,5.09239039238857e-06,2.24943078573131e-15,0.16853827959197,0.651565650619992,1.22727831717578e-09,8.93926486266696e-18,1.42071731373939e-14,0.0021090995874263,0.0693605723379429,3.76886559558781e-12,7.93774176347012e-09,2.56047588727069e-16,0.107234645088078,1.49196406929044e-18,1.48705687656493e-15,1.87365587433031e-05,1.25202360329215e-13,0.306390645873935,0.773364674238611,2.00660004858241e-07,7.54358609056025e-16,7.58489080151477e-13,0.00697522695411783,0.80759289927651,2.73870899946047e-10,2.79103195429451e-07,1.08292597943115e-10,7.86926211719969e-09,14.049932149865,14.2536939857696,15.6011163130531,15.3873839308911,14.6240632606949,15.4399184676091,14.0647497112784,13.9843415328609,14.1007052054556,15.3932414235388,15.3883389784045,15.5381750008841,14.243093417622,14.2569604223634,14.2610281173235,15.4438271438608,15.6517023625352,15.7078194327633,15.4024178985734,15.4047069166239,15.3550269774759,14.5207213816043,14.7685016026255,14.582966797855,2,"trans-Golgi"
"PI4KA",0.132104184307119,0.573387708163861,-0.104667731477074,0.0570111317050839,0.355256538832078,0.441283523856742,-0.236771915784194,-0.0750930526020355,0.223152354524958,-0.678055439640936,-0.516376576458777,-0.218131169331784,0.161678863182158,0.459924270309152,0.298245407126994,0.546010794873779,0.0122808515440037,0.632046447946836,0.79398353985247,0.11032114219872,0.049580358718029,0.282105145070013,0.730969872874951,0.310241555789071,0.00361076815789478,0.0229436604086973,0.321088208708331,0.460573617546293,0.041193711942422,0.177642491056308,0.60243114272029,0.0182434455645166,0.671308772971548,0.819676772002392,0.144879572285066,0.0837869627948087,0.441115994921192,0.833573316234033,0.464206980863944,0.00821371260961108,0.042173761784846,0.424869374800705,0.997277357167134,0.0804932953043346,0.267691680071026,0.000196554076503349,0.000333669996192577,13.2048506353911,13.778238343555,13.100182903914,13.2618617670962,13.5601071742232,13.3369548196982,13.2012337681251,13.1656922561663,13.247625881882,13.4935702007072,13.251379998282,13.2659142601055,13.618644718437,13.8483118469234,13.8677584653046,13.1114752149911,12.9138389344775,13.2752345622736,13.2169885195049,13.3225800113804,13.2460167704033,13.5026354224117,13.7009512728472,13.4767348274106,1,"actin-binding_protein"
"PIAS1",-0.5062859348833,-0.755662857612636,-0.412480393150222,-0.311624996321968,-0.229474683340676,-0.249376922729336,0.0938055417330782,0.194660938561333,0.276811251542625,0.343182464462414,0.444037861290669,0.526188174271961,0.100855396828255,0.183005709809546,0.0821503129812919,0.000421870067481513,5.70385839049713e-06,0.00238885024712493,0.0152280863675781,0.0629249862767073,0.0451825812351294,0.426441303156521,0.109478080830883,0.028212578399107,0.00859241957532456,0.00132962599581009,0.000293468088543043,0.393233122859029,0.130683412091127,0.485131442522756,0.00100419663014708,1.68032585017348e-05,0.00462906092331763,0.0259353345947815,0.0877929408532621,0.0773038799941783,0.585908849294883,0.243740135705184,0.0758521121192847,0.0180399435064599,0.00332851828233416,0.00134686406952386,0.997277357167134,0.200156795099759,0.587548080388671,0.000135852851040346,0.000238998694231032,15.0882995349932,14.3326366773806,14.675819141843,14.7766745386713,14.8588248516526,14.5820136001099,15.0737407062635,15.0365476834502,15.1546102152661,14.7506328421495,14.4760550444952,14.5193529136852,14.2782638561665,14.2515200212073,14.468126154768,14.6723167785729,14.6211910624097,14.7339495845465,14.679491700395,14.8028570869459,14.8476748286729,14.639637156802,14.9990409483367,14.9377964498191,1,"nucleolus"
"PICALM",-0.447139879269214,-0.34077749778274,-0.36624936122568,-0.283786206730266,-0.649180365587219,0.106362381486474,0.080890518043534,0.163353672538948,-0.202040486318005,-0.0254718634429399,0.0569912910524737,-0.308402867804479,0.0824631544954135,-0.282931004361539,-0.365394158856952,0.00227778558156833,0.0136060398965859,0.0141258331908392,0.0697548898151854,0.000124451898705074,0.409032924579118,0.520735888111832,0.299266775807266,0.121240699686572,0.774167616922067,0.256869960464737,0.0537800779753368,0.175617253042937,0.111309870311682,0.00822915251314461,0.00443732662390117,0.0199373740579452,0.021946473783838,0.0926323612035958,0.000300994275253227,0.471559927609886,0.583540430255224,0.440851340419093,0.21962620232052,0.832358010880871,0.342414069505704,0.0923149914165914,0.886488212951902,0.155031811031827,0.0218689133218962,0.00398411052157518,0.00499366184411464,14.3174556464629,13.9766781486803,13.9512062852373,14.0336694397327,13.6682752808758,13.8703157671938,14.4352140432421,14.2654499695524,14.2517029265943,13.9041880193429,13.8938893772766,13.8128699049618,14.0128036516145,14.1106625981113,13.8065681963149,14.0435388331426,13.9617068354775,13.8483731870918,14.01465569244,14.1684698384022,13.9178827883557,13.8188226800655,13.5698644869211,13.6161386756407,1,"actin-binding_protein"
"PIH1D1",0.144572447829979,3.03529395307401,0.121164511835933,0.218444410072674,0.26065937875428,2.89072150524403,-0.0234079359940455,0.073871962242695,0.116086930924301,-2.91412944123808,-2.81684954300134,-2.77463457431973,0.0972798982367405,0.139494866918347,0.0422149686816061,0.409191320354389,3.79615508090582e-12,0.487766976263799,0.218432920439634,0.145792559114453,8.12739506354355e-12,0.892591775287209,0.670808685465362,0.505926178501847,7.16844574883008e-12,1.21524506922142e-11,1.5358624537251e-11,0.576455175684196,0.425503839989956,0.807730309418458,0.468260933528907,6.99348006454199e-11,0.535234232343161,0.271458679273199,0.185773665194062,1.86502328826578e-10,0.9347558383312,0.789399694636701,0.660237577331006,1.63362417891216e-10,3.17908110108323e-10,1.05732004709075e-09,0.997277357167134,0.514379873111703,0.862106278840753,4.67555934418373e-09,7.36823087011123e-08,14.006861276558,17.042155229632,14.128025788394,14.2253056866307,14.2675206553123,14.151433724388,13.8960352107576,14.1484350767834,13.9761135421331,14.0932985037351,13.937668183183,14.423334486246,16.9825088477505,16.79465441115,17.3493024299956,14.0994650566499,14.1267271708801,14.1578851376519,14.0779017811998,14.6194348272146,13.9785804514777,14.2257532070149,14.3509895859869,14.2258191729351,1,"unclassified"
"PIK3C2A",0.714241589627988,-0.156381450599114,0.564373667218752,0.400674775430291,0.45737472767756,-0.870623040227102,-0.149867922409236,-0.313566814197697,-0.256866861950428,0.720755117817866,0.557056226029405,0.613756178276674,-0.163698891788461,-0.106998939541192,0.056699952247269,3.0085576619159e-07,0.217217117599667,2.80333247930379e-05,0.00215061529601328,0.000524374231852165,1.93141128965871e-09,0.23676555107988,0.0149494297547577,0.0446597280351615,2.45002566676778e-07,3.45804105988567e-05,6.59003996254279e-06,0.196702007926885,0.397080131820436,0.65298559610768,1.51645218565934e-06,0.258761375064084,8.88911244346512e-05,0.00458891485674611,0.00115371151431898,1.73627901503339e-08,0.393506150968848,0.0651795137307437,0.108678928874402,1.36658148065341e-06,0.000119659198580171,5.45555207025694e-05,0.886881585818142,0.486995604708045,0.742700138877257,5.53942516527375e-07,2.21238721104674e-06,13.4593561484312,13.3029746978321,14.02372981565,13.8600309238615,13.9167308761088,14.1735977380592,13.5289196690457,13.4515139855572,13.3976347906907,14.2268103062425,14.0704914220583,14.2234914858768,13.321597794069,13.22392975694,13.3633965424873,13.9115358656579,14.0321208548137,14.1275327264784,13.8454359238624,13.8284937966602,13.9061630510619,13.845186712151,14.088703197133,13.8163027190423,2,"actin-binding_protein"
"PIK3R4",-0.428743497242339,-0.337063397626657,-0.431679166046088,-0.445573738261909,-0.708578251924696,0.0916800996156818,-0.00293566880374868,-0.0168302410195693,-0.279834754682357,-0.0946157684194305,-0.108510340635251,-0.371514854298039,-0.0138945722158206,-0.276899085878609,-0.263004513662788,0.159214642884622,0.265709152818735,0.15646243559335,0.143944676057348,0.0231910680639779,0.760076627949472,0.992192488480294,0.955263185691299,0.354079417050638,0.752652171630161,0.717846557823877,0.220829562849334,0.963060100777839,0.359086419922993,0.38341191478908,0.203471180159342,0.310448925312108,0.194536944635078,0.188468104387398,0.035395469110482,0.820544516208449,0.995236023721031,0.976922788807052,0.513739187467814,0.819025824036814,0.784379792786949,0.318462037714365,0.999181590577398,0.44801695646722,0.490707225581327,0.0119044119834268,0.0142722006180772,13.4102759413764,13.0732125437498,12.9785967753303,12.9647022031145,12.7016976894517,12.9815324441341,13.5834970186247,13.6308721483171,13.0164586571875,13.0157371683287,12.8753122802478,13.0535478838258,13.2329196826847,12.8565328091509,13.1301851394137,12.9737712977822,12.9443727278446,13.0176463003642,13.0251763827075,12.9126224812698,12.9563077453662,12.6408150460251,12.8901512114782,12.5741268108519,1,"early_endosome"
