"FrameId","VesicleId","MovieName","IntCh0","IntCh1","xCoord","yCoord","radius","bg0","bg1","Net0","Net1","Norm0","Norm1","rad_mean","rad_sd","rad_cv"
7,1129,"2ch_IP6_002_pos005.tif",179.13,3574.88,1144,407,139.7,138,126,41.13,3448.88,1.00317073170732,1.71002449351963,141.867647058824,2.0895529707684,0.014728890018892
8,1129,"2ch_IP6_002_pos005.tif",182.89,3557.1,1144,407,139.15,140,128,42.89,3429.1,1.04609756097561,1.70021716926311,141.867647058824,2.0895529707684,0.014728890018892
9,1129,"2ch_IP6_002_pos005.tif",186.27,3228.67,1144,404,141.35,142,130,44.27,3098.67,1.07975609756098,1.53638328887479,141.867647058824,2.0895529707684,0.014728890018892
10,1129,"2ch_IP6_002_pos005.tif",189.21,3021.27,1143,407,142.45,144,131,45.21,2890.27,1.10268292682927,1.43305435181421,141.867647058824,2.0895529707684,0.014728890018892
11,1129,"2ch_IP6_002_pos005.tif",191.59,3627.04,1144,402,140.8,144,133,47.59,3494.04,1.16073170731707,1.73241573535099,141.867647058824,2.0895529707684,0.014728890018892
12,1129,"2ch_IP6_002_pos005.tif",193.94,3716.16,1143,403,140.8,147,131,46.94,3585.16,1.14487804878049,1.77759487520205,141.867647058824,2.0895529707684,0.014728890018892
13,1129,"2ch_IP6_002_pos005.tif",195.86,3516.95,1143,401,140.25,147,141,48.86,3375.95,1.19170731707317,1.67386432375078,141.867647058824,2.0895529707684,0.014728890018892
14,1129,"2ch_IP6_002_pos005.tif",198.99,3408.35,1145,400,139.7,148,142,50.99,3266.35,1.24365853658537,1.61952242594925,141.867647058824,2.0895529707684,0.014728890018892
15,1129,"2ch_IP6_002_pos005.tif",200.89,3463,1144,398,140.8,148,133,52.89,3330,1.29,1.65108138393344,141.867647058824,2.0895529707684,0.014728890018892
16,1129,"2ch_IP6_002_pos005.tif",202.89,4032.91,1145,403,139.15,150,136,52.89,3896.91,1.29,1.93216683359281,141.867647058824,2.0895529707684,0.014728890018892
0,1131,"2ch_IP6_002_pos005.tif",170.72,3958.4,1333,530,89.65,137,205,33.72,3753.4,1,1,90.8470588235294,1.13777065299801,0.0125240229868986
1,1131,"2ch_IP6_002_pos005.tif",170.86,3838.31,1334,532,90.2,137,301.7,33.86,3536.61,1.00415183867141,0.942241700857889,90.8470588235294,1.13777065299801,0.0125240229868986
2,1131,"2ch_IP6_002_pos005.tif",170.29,3762.6,1334,535,90.75,134,184,36.29,3578.6,1.07621589561091,0.953428891138701,90.8470588235294,1.13777065299801,0.0125240229868986
3,1131,"2ch_IP6_002_pos005.tif",166.49,3020.02,1333,531,90.2,131,165,35.49,2855.02,1.05249110320285,0.76064901156285,90.8470588235294,1.13777065299801,0.0125240229868986
4,1131,"2ch_IP6_002_pos005.tif",143.49,1106.96,1332,531,93.5,128,133,15.49,973.96,0.459371293001187,0.259487398092396,90.8470588235294,1.13777065299801,0.0125240229868986
5,1131,"2ch_IP6_002_pos005.tif",133.49,877.67,1335,527,93.5,128,124,5.49000000000001,753.67,0.162811387900356,0.200796611072627,90.8470588235294,1.13777065299801,0.0125240229868986
6,1131,"2ch_IP6_002_pos005.tif",158.22,2546.54,1334,526,91.3,132,130,26.22,2416.54,0.777580071174377,0.643826930249907,90.8470588235294,1.13777065299801,0.0125240229868986
7,1131,"2ch_IP6_002_pos005.tif",173.11,4136.03,1333,528,89.65,138,126,35.11,4010.03,1.04122182680902,1.06837267544093,90.8470588235294,1.13777065299801,0.0125240229868986
8,1131,"2ch_IP6_002_pos005.tif",177.22,4658.19,1333,527,89.65,140,128,37.22,4530.19,1.10379596678529,1.20695635956733,90.8470588235294,1.13777065299801,0.0125240229868986
9,1131,"2ch_IP6_002_pos005.tif",180.65,4572.71,1333,524,90.2,142,130,38.65,4442.71,1.14620403321471,1.18364949112804,90.8470588235294,1.13777065299801,0.0125240229868986
10,1131,"2ch_IP6_002_pos005.tif",183.56,4456.31,1332,526,90.75,144,131,39.56,4325.31,1.17319098457889,1.15237118346033,90.8470588235294,1.13777065299801,0.0125240229868986
11,1131,"2ch_IP6_002_pos005.tif",185.65,4287.85,1332,523,91.3,144,133,41.65,4154.85,1.23517200474496,1.10695635956733,90.8470588235294,1.13777065299801,0.0125240229868986
12,1131,"2ch_IP6_002_pos005.tif",188.7,4468.39,1331,522,90.2,147,131,41.7,4337.39,1.23665480427046,1.15558959876379,90.8470588235294,1.13777065299801,0.0125240229868986
13,1131,"2ch_IP6_002_pos005.tif",190.83,4465.58,1330,523,90.75,147,141,43.83,4324.58,1.29982206405694,1.15217669313156,90.8470588235294,1.13777065299801,0.0125240229868986
14,1131,"2ch_IP6_002_pos005.tif",192.58,4454.28,1330,521,90.75,148,142,44.58,4312.28,1.3220640569395,1.14889966430436,90.8470588235294,1.13777065299801,0.0125240229868986
15,1131,"2ch_IP6_002_pos005.tif",194.12,4459.93,1330,521,90.75,148,133,46.12,4326.93,1.36773428232503,1.15280279213513,90.8470588235294,1.13777065299801,0.0125240229868986
16,1131,"2ch_IP6_002_pos005.tif",196.92,4281.08,1332,525,91.3,150,136,46.92,4145.08,1.3914590747331,1.10435338626312,90.8470588235294,1.13777065299801,0.0125240229868986
0,1161,"2ch_IP6_002_pos007.tif",156.03,4042.66,665,845,76.45,131,142,25.03,3900.66,1,1,75.5764705882353,1.13483446577282,0.0150157113310538
1,1161,"2ch_IP6_002_pos007.tif",156.12,3963.54,667,844,77,131,133,25.12,3830.54,1.00359568517779,0.98202355498813,75.5764705882353,1.13483446577282,0.0150157113310538
2,1161,"2ch_IP6_002_pos007.tif",157.57,3917.34,666,843,77,132,135,25.57,3782.34,1.02157411106672,0.969666671794004,75.5764705882353,1.13483446577282,0.0150157113310538
3,1161,"2ch_IP6_002_pos007.tif",158.87,3620.62,666,844,77.55,132,132,26.87,3488.62,1.07351178585697,0.894366594371209,75.5764705882353,1.13483446577282,0.0150157113310538
4,1161,"2ch_IP6_002_pos007.tif",157.59,3242.97,666,844,77.55,131,132,26.59,3110.97,1.0623252097483,0.797549645444617,75.5764705882353,1.13483446577282,0.0150157113310538
5,1161,"2ch_IP6_002_pos007.tif",160.35,3792.5,666,843,75.9,129,128,31.35,3664.5,1.25249700359568,0.939456399686207,75.5764705882353,1.13483446577282,0.0150157113310538
6,1161,"2ch_IP6_002_pos007.tif",163.73,4312.57,670,845,74.8,132,128,31.73,4184.57,1.26767878545745,1.07278511841586,75.5764705882353,1.13483446577282,0.0150157113310538
7,1161,"2ch_IP6_002_pos007.tif",166.45,4394.96,668,842,74.25,135,131,31.45,4263.96,1.25649220934878,1.09313808432419,75.5764705882353,1.13483446577282,0.0150157113310538
8,1161,"2ch_IP6_002_pos007.tif",169.52,4427.1,668,842,74.25,136,132,33.52,4295.1,1.33919296843787,1.10112134869484,75.5764705882353,1.13483446577282,0.0150157113310538
9,1161,"2ch_IP6_002_pos007.tif",171.86,4757.54,667,842,74.25,138,141,33.86,4616.54,1.3527766679984,1.18352791578861,75.5764705882353,1.13483446577282,0.0150157113310538
10,1161,"2ch_IP6_002_pos007.tif",175.5,4734.34,667,841,74.8,139,153,36.5,4581.34,1.45825009988014,1.1745038019207,75.5764705882353,1.13483446577282,0.0150157113310538
11,1161,"2ch_IP6_002_pos007.tif",178.13,4623.44,665,841,75.35,139,151,39.13,4472.44,1.56332401118658,1.14658544964186,75.5764705882353,1.13483446577282,0.0150157113310538
12,1161,"2ch_IP6_002_pos007.tif",180.29,4584.36,664,840,74.8,141,175,39.29,4409.36,1.56971634039153,1.13041382740357,75.5764705882353,1.13483446577282,0.0150157113310538
13,1161,"2ch_IP6_002_pos007.tif",183.97,4410.69,662,839,75.35,142,175,41.97,4235.69,1.67678785457451,1.08589059287403,75.5764705882353,1.13483446577282,0.0150157113310538
14,1161,"2ch_IP6_002_pos007.tif",185.65,4587.94,664,839,74.8,144,155,41.65,4432.94,1.6640031961646,1.13645895822758,75.5764705882353,1.13483446577282,0.0150157113310538
15,1161,"2ch_IP6_002_pos007.tif",188.64,4515.75,662,837,75.35,145,156,43.64,4359.75,1.74350779065122,1.11769546692098,75.5764705882353,1.13483446577282,0.0150157113310538
16,1161,"2ch_IP6_002_pos007.tif",191.09,4519.68,662,837,75.35,146,135,45.09,4384.68,1.80143827407111,1.12408669302118,75.5764705882353,1.13483446577282,0.0150157113310538
0,1171,"2ch_IP6_002_pos008.tif",158.64,3042.88,1202,409,109.45,132,133.7,26.64,2909.18,1,1,108.091176470588,0.850227045801159,0.00786583210177666
1,1171,"2ch_IP6_002_pos008.tif",160.26,3500.67,1203,410,107.8,133,147,27.26,3353.67,1.02327327327327,1.15278875834428,108.091176470588,0.850227045801159,0.00786583210177666
2,1171,"2ch_IP6_002_pos008.tif",162.63,3348.19,1202,409,108.35,134,139,28.63,3209.19,1.0746996996997,1.10312527928832,108.091176470588,0.850227045801159,0.00786583210177666
3,1171,"2ch_IP6_002_pos008.tif",164.73,3440.08,1203,406,107.25,136,139,28.73,3301.08,1.07845345345345,1.13471149946033,108.091176470588,0.850227045801159,0.00786583210177666
4,1171,"2ch_IP6_002_pos008.tif",167.3,3320.86,1206,406,107.8,136,134,31.3,3186.86,1.17492492492493,1.09544957685671,108.091176470588,0.850227045801159,0.00786583210177666
5,1171,"2ch_IP6_002_pos008.tif",169.88,3386.86,1204,408,107.8,138,134,31.88,3252.86,1.1966966966967,1.1181363820733,108.091176470588,0.850227045801159,0.00786583210177666
6,1171,"2ch_IP6_002_pos008.tif",172.63,3511.7,1204,407,107.8,139,138,33.63,3373.7,1.26238738738739,1.15967385998804,108.091176470588,0.850227045801159,0.00786583210177666
7,1171,"2ch_IP6_002_pos008.tif",176.11,3507.99,1203,405,107.25,141,133,35.11,3374.99,1.31794294294294,1.16011728390818,108.091176470588,0.850227045801159,0.00786583210177666
8,1171,"2ch_IP6_002_pos008.tif",179.42,3866.95,1203,404,107.25,143,133,36.42,3733.95,1.36711711711712,1.28350600512859,108.091176470588,0.850227045801159,0.00786583210177666
9,1171,"2ch_IP6_002_pos008.tif",182.57,3832.84,1203,405,107.25,144,144,38.57,3688.84,1.44782282282282,1.26799991750253,108.091176470588,0.850227045801159,0.00786583210177666
10,1171,"2ch_IP6_002_pos008.tif",186.21,3945.17,1204,406,107.8,147,151,39.21,3794.17,1.47184684684685,1.30420599619137,108.091176470588,0.850227045801159,0.00786583210177666
11,1171,"2ch_IP6_002_pos008.tif",189.55,3972.95,1203,405,107.25,148,152,41.55,3820.95,1.55968468468469,1.31341133927773,108.091176470588,0.850227045801159,0.00786583210177666
12,1171,"2ch_IP6_002_pos008.tif",192.33,4115.53,1202,403,107.8,150,151,42.33,3964.53,1.58896396396397,1.36276545280801,108.091176470588,0.850227045801159,0.00786583210177666
13,1171,"2ch_IP6_002_pos008.tif",196.01,3992.46,1203,402,108.35,153,153,43.01,3839.46,1.61448948948949,1.31977395692257,108.091176470588,0.850227045801159,0.00786583210177666
14,1171,"2ch_IP6_002_pos008.tif",199.69,3562.54,1201,402,109.45,154,145,45.69,3417.54,1.71509009009009,1.17474339848342,108.091176470588,0.850227045801159,0.00786583210177666
15,1171,"2ch_IP6_002_pos008.tif",203.52,3687.15,1199,402,109.45,156,142,47.52,3545.15,1.78378378378379,1.21860799263023,108.091176470588,0.850227045801159,0.00786583210177666
16,1171,"2ch_IP6_002_pos008.tif",205.47,3699.23,1198,401,109.45,157,134,48.47,3565.23,1.81944444444445,1.22551028124764,108.091176470588,0.850227045801159,0.00786583210177666
0,1172,"2ch_IP6_002_pos008.tif",164.63,4307.36,512,697,100.65,132,133.7,32.63,4173.66,1,1,101.361764705882,0.796188068973948,0.00785491522650792
1,1172,"2ch_IP6_002_pos008.tif",165.5,4646.31,577,701,100.65,133,147,32.5,4499.31,0.99601593625498,1.07802504276822,101.361764705882,0.796188068973948,0.00785491522650792
2,1172,"2ch_IP6_002_pos008.tif",165.91,4347.9,605,695,101.2,134,139,31.91,4208.9,0.977934416181428,1.00844342854952,101.361764705882,0.796188068973948,0.00785491522650792
3,1172,"2ch_IP6_002_pos008.tif",167.36,4480.59,608,691,101.75,136,139,31.36,4341.59,0.961078761875575,1.04023566845407,101.361764705882,0.796188068973948,0.00785491522650792
4,1172,"2ch_IP6_002_pos008.tif",169.29,3920.52,612,689,102.3,136,134,33.29,3786.52,1.02022678516702,0.907242084884729,101.361764705882,0.796188068973948,0.00785491522650792
5,1172,"2ch_IP6_002_pos008.tif",170.91,4145.46,608,685,102.3,138,134,32.91,4011.46,1.00858106037389,0.961137227277737,101.361764705882,0.796188068973948,0.00785491522650792
6,1172,"2ch_IP6_002_pos008.tif",173.46,4292.6,609,684,102.85,139,138,34.46,4154.6,1.0560833588722,0.995433264808346,101.361764705882,0.796188068973948,0.00785491522650792
7,1172,"2ch_IP6_002_pos008.tif",175.91,4424.54,604,682,101.75,141,133,34.91,4291.54,1.06987434875881,1.02824379561344,101.361764705882,0.796188068973948,0.00785491522650792
8,1172,"2ch_IP6_002_pos008.tif",179.09,3896.8,605,681,102.3,143,133,36.09,3763.8,1.10603738890591,0.901798421529305,101.361764705882,0.796188068973948,0.00785491522650792
9,1172,"2ch_IP6_002_pos008.tif",182.16,3881.33,605,682,102.3,144,144,38.16,3737.33,1.16947594238431,0.895456266202805,101.361764705882,0.796188068973948,0.00785491522650792
10,1172,"2ch_IP6_002_pos008.tif",185.63,4174.17,605,681,101.2,147,151,38.63,4023.17,1.18387986515477,0.963942918206083,101.361764705882,0.796188068973948,0.00785491522650792
11,1172,"2ch_IP6_002_pos008.tif",188.04,4907.23,606,681,100.65,148,152,40.04,4755.23,1.22709163346614,1.13934292683161,101.361764705882,0.796188068973948,0.00785491522650792
12,1172,"2ch_IP6_002_pos008.tif",190.62,4991.57,603,680,100.65,150,151,40.62,4840.57,1.24486668709776,1.1597902081147,101.361764705882,0.796188068973948,0.00785491522650792
13,1172,"2ch_IP6_002_pos008.tif",193.73,4785.35,604,680,100.65,153,153,40.73,4632.35,1.24823781795893,1.1099011419234,101.361764705882,0.796188068973948,0.00785491522650792
14,1172,"2ch_IP6_002_pos008.tif",196.7,4734.27,603,678,100.65,154,145,42.7,4589.27,1.30861170701808,1.09957926615968,101.361764705882,0.796188068973948,0.00785491522650792
15,1172,"2ch_IP6_002_pos008.tif",200.03,4717.43,603,679,100.65,156,142,44.03,4575.43,1.34937174379405,1.09626323179176,101.361764705882,0.796188068973948,0.00785491522650792
16,1172,"2ch_IP6_002_pos008.tif",202.02,4840.62,602,677,100.65,157,134,45.02,4706.62,1.37971192154459,1.12769607490787,101.361764705882,0.796188068973948,0.00785491522650792
0,1187,"2ch_IP6_002_pos010.tif",173.75,1011.16,1170,237,138.6,140,275,33.75,736.16,1,1,136.594117647059,1.00931324934042,0.00738914139735032
1,1187,"2ch_IP6_002_pos010.tif",175.23,4413.87,1170,184,135.85,141,238,34.23,4175.87,1.01422222222222,5.67250326016083,136.594117647059,1.00931324934042,0.00738914139735032
2,1187,"2ch_IP6_002_pos010.tif",176.65,3305.89,1170,183,138.05,143,180,33.65,3125.89,0.997037037037037,4.24621006302978,136.594117647059,1.00931324934042,0.00738914139735032
3,1187,"2ch_IP6_002_pos010.tif",179.38,3910.21,1170,183,136.95,144,245,35.38,3665.21,1.0482962962963,4.97882253857857,136.594117647059,1.00931324934042,0.00738914139735032
4,1187,"2ch_IP6_002_pos010.tif",181.9,3905.94,1170,183,136.95,145,227,36.9,3678.94,1.09333333333333,4.99747337535318,136.594117647059,1.00931324934042,0.00738914139735032
5,1187,"2ch_IP6_002_pos010.tif",183.83,3241.57,1169,182,138.05,147,208,36.83,3033.57,1.09125925925926,4.12080254292545,136.594117647059,1.00931324934042,0.00738914139735032
6,1187,"2ch_IP6_002_pos010.tif",184.9,3171.35,1169,174,138.05,148,214,36.9,2957.35,1.09333333333333,4.01726526841991,136.594117647059,1.00931324934042,0.00738914139735032
7,1187,"2ch_IP6_002_pos010.tif",187.82,4059.19,1170,180,135.85,149,218,38.82,3841.19,1.15022222222222,5.2178738317757,136.594117647059,1.00931324934042,0.00738914139735032
8,1187,"2ch_IP6_002_pos010.tif",190.13,3709.82,1169,178,136.4,152,211,38.13,3498.82,1.12977777777778,4.75279830471637,136.594117647059,1.00931324934042,0.00738914139735032
9,1187,"2ch_IP6_002_pos010.tif",192.8,3985.95,1168,178,135.85,153,204,39.8,3781.95,1.17925925925926,5.13740219517496,136.594117647059,1.00931324934042,0.00738914139735032
10,1187,"2ch_IP6_002_pos010.tif",196.1,3870.38,1168,179,136.4,155.7,216,40.3999999999999,3654.38,1.19703703703704,4.96411106281243,136.594117647059,1.00931324934042,0.00738914139735032
11,1187,"2ch_IP6_002_pos010.tif",197.95,4093.06,1167,176,135.85,158,186,39.95,3907.06,1.1837037037037,5.30735166268203,136.594117647059,1.00931324934042,0.00738914139735032
12,1187,"2ch_IP6_002_pos010.tif",201.44,4108.89,1167,177,135.85,159,168,42.44,3940.89,1.25748148148148,5.35330634644643,136.594117647059,1.00931324934042,0.00738914139735032
13,1187,"2ch_IP6_002_pos010.tif",205.01,4102.32,1166,176,135.85,160,157,45.01,3945.32,1.33362962962963,5.35932405998696,136.594117647059,1.00931324934042,0.00738914139735032
14,1187,"2ch_IP6_002_pos010.tif",207.16,3737.79,1165,177,136.4,163,157,44.16,3580.79,1.30844444444444,4.86414638122147,136.594117647059,1.00931324934042,0.00738914139735032
15,1187,"2ch_IP6_002_pos010.tif",210.16,3018.69,1165,181,135.85,166,156,44.16,2862.69,1.30844444444444,3.88867909150185,136.594117647059,1.00931324934042,0.00738914139735032
16,1187,"2ch_IP6_002_pos010.tif",213.33,4213.82,1165,173,135.3,166,156,47.33,4057.82,1.40237037037037,5.51214409910889,136.594117647059,1.00931324934042,0.00738914139735032
0,1189,"2ch_IP6_002_pos010.tif",174.89,4628.72,439,403,99.55,140,275,34.89,4353.72,1,1,98.9352941176471,1.49214240962056,0.0150820030700692
1,1189,"2ch_IP6_002_pos010.tif",178.18,4019.96,438,400,100.1,141,238,37.18,3781.96,1.06563485239324,0.868673226574056,98.9352941176471,1.49214240962056,0.0150820030700692
2,1189,"2ch_IP6_002_pos010.tif",179.86,3219.58,456,400,94.6,143,180,36.86,3039.58,1.05646316996274,0.698156978400081,98.9352941176471,1.49214240962056,0.0150820030700692
3,1189,"2ch_IP6_002_pos010.tif",182.09,4420.71,439,397,100.65,144,245,38.09,4175.71,1.09171682430496,0.959113126246061,98.9352941176471,1.49214240962056,0.0150820030700692
4,1189,"2ch_IP6_002_pos010.tif",185.04,4505.12,438,393,100.65,145,227,40.04,4278.12,1.14760676411579,0.982635539262975,98.9352941176471,1.49214240962056,0.0150820030700692
5,1189,"2ch_IP6_002_pos010.tif",187.43,4681.25,438,393,100.65,147,208,40.43,4473.25,1.15878475207796,1.02745468243249,98.9352941176471,1.49214240962056,0.0150820030700692
6,1189,"2ch_IP6_002_pos010.tif",190.12,4067.5,438,396,100.1,148,214,42.12,3853.5,1.20722269991402,0.885105151456685,98.9352941176471,1.49214240962056,0.0150820030700692
7,1189,"2ch_IP6_002_pos010.tif",192.96,4292.96,439,399,100.1,149,218,43.96,4074.96,1.25995987388937,0.935971996361732,98.9352941176471,1.49214240962056,0.0150820030700692
8,1189,"2ch_IP6_002_pos010.tif",196.89,5358.75,438,394,98.45,152,211,44.89,5147.75,1.286615075953,1.1823796661246,98.9352941176471,1.49214240962056,0.0150820030700692
9,1189,"2ch_IP6_002_pos010.tif",199.71,5229.32,439,398,98.45,153,204,46.71,5025.32,1.33877901977644,1.15425888665325,98.9352941176471,1.49214240962056,0.0150820030700692
10,1189,"2ch_IP6_002_pos010.tif",203.09,5128.26,438,393,98.45,155.7,216,47.39,4912.26,1.35826884494124,1.12829028968331,98.9352941176471,1.49214240962056,0.0150820030700692
11,1189,"2ch_IP6_002_pos010.tif",206.08,5292.13,437,390,98.45,158,186,48.08,5106.13,1.378045285182,1.17282002517387,98.9352941176471,1.49214240962056,0.0150820030700692
12,1189,"2ch_IP6_002_pos010.tif",210.39,5872.86,438,392,97.9,159,168,51.39,5704.86,1.47291487532244,1.31034150106116,98.9352941176471,1.49214240962056,0.0150820030700692
13,1189,"2ch_IP6_002_pos010.tif",213.23,5991.93,436,391,97.9,160,157,53.23,5834.93,1.52565204929779,1.34021710169694,98.9352941176471,1.49214240962056,0.0150820030700692
14,1189,"2ch_IP6_002_pos010.tif",216.53,5321.56,435,390,98.45,163,157,53.53,5164.56,1.53425050157638,1.18624073206361,98.9352941176471,1.49214240962056,0.0150820030700692
15,1189,"2ch_IP6_002_pos010.tif",219.77,4548.94,441,391,99,166,156,53.77,4392.94,1.54112926339926,1.00900838822892,98.9352941176471,1.49214240962056,0.0150820030700692
16,1189,"2ch_IP6_002_pos010.tif",223.47,5519.27,450,383,98.45,166,156,57.47,5363.27,1.64717684150186,1.23188216054317,98.9352941176471,1.49214240962056,0.0150820030700692
0,1198,"2ch_IP6_003_pos001.tif",193.28,3341.81,1098,379,139.15,153,140,40.28,3201.81,1,1,139.117647058824,0.879797770880934,0.00632412773994752
1,1198,"2ch_IP6_003_pos001.tif",196.41,4114.98,1098,378,138.6,157,132,39.41,3982.98,0.978401191658391,1.24397762515577,139.117647058824,0.879797770880934,0.00632412773994752
2,1198,"2ch_IP6_003_pos001.tif",200.67,3857.68,1097,379,139.7,158,130,42.67,3727.68,1.05933465739821,1.16424147591519,139.117647058824,0.879797770880934,0.00632412773994752
3,1198,"2ch_IP6_003_pos001.tif",205.61,3473.48,1096,380,140.8,162,130,43.61,3343.48,1.08267130089374,1.04424684787667,139.117647058824,0.879797770880934,0.00632412773994752
4,1198,"2ch_IP6_003_pos001.tif",210.31,3063.32,1096,380,141.35,165,130,45.31,2933.32,1.12487586891758,0.916144305876988,139.117647058824,0.879797770880934,0.00632412773994752
5,1198,"2ch_IP6_003_pos001.tif",213.7,3923.05,1100,380,138.6,168,129,45.7,3794.05,1.13455809334657,1.184970376131,139.117647058824,0.879797770880934,0.00632412773994752
6,1198,"2ch_IP6_003_pos001.tif",217.98,5514.64,1100,380,137.5,170,132,47.98,5382.64,1.19116186693148,1.68112411417292,139.117647058824,0.879797770880934,0.00632412773994752
7,1198,"2ch_IP6_003_pos001.tif",222.65,3961.31,1099,382,138.6,173,131,49.65,3830.31,1.23262164846077,1.1962952205159,139.117647058824,0.879797770880934,0.00632412773994752
8,1198,"2ch_IP6_003_pos001.tif",228.19,3527.72,1099,378,139.15,176,131,52.19,3396.72,1.29568023833168,1.06087494261059,139.117647058824,0.879797770880934,0.00632412773994752
9,1198,"2ch_IP6_003_pos001.tif",232,4647.99,1097,379,139.15,178,127,54,4520.99,1.34061569016882,1.41201070644417,139.117647058824,0.879797770880934,0.00632412773994752
10,1198,"2ch_IP6_003_pos001.tif",238.45,3707.99,1098,380,139.15,181,129,57.45,3578.99,1.42626613704071,1.11780211817691,139.117647058824,0.879797770880934,0.00632412773994752
11,1198,"2ch_IP6_003_pos001.tif",241.75,3711.19,1098,377,139.15,182,127,59.75,3584.19,1.48336643495531,1.11942619955588,139.117647058824,0.879797770880934,0.00632412773994752
12,1198,"2ch_IP6_003_pos001.tif",246.07,4328.32,1102,379,138.6,182,129,64.07,4199.32,1.59061569016882,1.31154565698777,139.117647058824,0.879797770880934,0.00632412773994752
13,1198,"2ch_IP6_003_pos001.tif",249.95,3735.81,1101,378,139.15,187,129,62.95,3606.81,1.56281032770606,1.1264909535544,139.117647058824,0.879797770880934,0.00632412773994752
14,1198,"2ch_IP6_003_pos001.tif",251.55,4041.37,1100,372,139.15,188,126,63.55,3915.37,1.57770605759682,1.22286144399574,139.117647058824,0.879797770880934,0.00632412773994752
15,1198,"2ch_IP6_003_pos001.tif",253.33,4062.59,1099,370,138.6,188,126,65.33,3936.59,1.62189672293942,1.22948894531531,139.117647058824,0.879797770880934,0.00632412773994752
16,1198,"2ch_IP6_003_pos001.tif",256.65,3854.33,1099,368,138.6,191,129,65.65,3725.33,1.6298411122145,1.16350751606123,139.117647058824,0.879797770880934,0.00632412773994752
0,1200,"2ch_IP6_003_pos001.tif",189.06,3948.6,526,883,94.6,153,140,36.06,3808.6,1,1,93.9205882352941,1.28294812145813,0.0136599242569055
1,1200,"2ch_IP6_003_pos001.tif",195.13,3797.05,527,883,94.6,157,132,38.13,3665.05,1.05740432612313,0.962308984928845,93.9205882352941,1.28294812145813,0.0136599242569055
2,1200,"2ch_IP6_003_pos001.tif",198.7,3741.62,528,885,94.6,158,130,40.7,3611.62,1.12867443150305,0.948280207950428,93.9205882352941,1.28294812145813,0.0136599242569055
3,1200,"2ch_IP6_003_pos001.tif",204.15,3710.62,525,883,94.05,162,130,42.15,3580.62,1.16888519134775,0.940140734128026,93.9205882352941,1.28294812145813,0.0136599242569055
4,1200,"2ch_IP6_003_pos001.tif",206.6,5156.96,521,887,89.1,165,130,41.6,5026.96,1.15363283416528,1.3198970750407,93.9205882352941,1.28294812145813,0.0136599242569055
5,1200,"2ch_IP6_003_pos001.tif",239.33,4128.97,526,885,93.5,168,129,71.33,3999.97,1.97809206877427,1.05024680985139,93.9205882352941,1.28294812145813,0.0136599242569055
6,1200,"2ch_IP6_003_pos001.tif",221.93,3683.97,527,885,94.05,170,132,51.93,3551.97,1.44009983361065,0.932618284934096,93.9205882352941,1.28294812145813,0.0136599242569055
7,1200,"2ch_IP6_003_pos001.tif",223.83,3788.98,528,886,94.6,173,131,50.83,3657.98,1.4095951192457,0.960452659769994,93.9205882352941,1.28294812145813,0.0136599242569055
8,1200,"2ch_IP6_003_pos001.tif",228.99,3775.79,528,885,94.05,176,131,52.99,3644.79,1.46949528563505,0.956989444940398,93.9205882352941,1.28294812145813,0.0136599242569055
9,1200,"2ch_IP6_003_pos001.tif",231.57,4055.26,528,883,94.6,178,127,53.57,3928.26,1.48557958957293,1.03141836895447,93.9205882352941,1.28294812145813,0.0136599242569055
10,1200,"2ch_IP6_003_pos001.tif",237.18,3735.99,528,886,94.05,181,129,56.18,3606.99,1.5579589572934,0.947064538150502,93.9205882352941,1.28294812145813,0.0136599242569055
11,1200,"2ch_IP6_003_pos001.tif",240.44,4048.45,527,882,94.6,182,127,58.44,3921.45,1.62063227953411,1.02963031035026,93.9205882352941,1.28294812145813,0.0136599242569055
12,1200,"2ch_IP6_003_pos001.tif",245.47,3830.31,529,881,94.05,182,129,63.47,3701.31,1.76012201885746,0.971829543664339,93.9205882352941,1.28294812145813,0.0136599242569055
13,1200,"2ch_IP6_003_pos001.tif",247.12,3882.29,530,884,94.05,187,129,60.12,3753.29,1.66722129783694,0.985477603318805,93.9205882352941,1.28294812145813,0.0136599242569055
14,1200,"2ch_IP6_003_pos001.tif",250.33,3739.14,530,884,94.05,188,126,62.33,3613.14,1.72850804215197,0.948679304731397,93.9205882352941,1.28294812145813,0.0136599242569055
15,1200,"2ch_IP6_003_pos001.tif",253.98,3795.58,530,884,94.05,188,126,65.98,3669.58,1.82972823072657,0.963498398361603,93.9205882352941,1.28294812145813,0.0136599242569055
16,1200,"2ch_IP6_003_pos001.tif",257.67,3826.47,530,884,94.05,191,129,66.67,3697.47,1.84886300610094,0.970821299165047,93.9205882352941,1.28294812145813,0.0136599242569055
0,1244,"2ch_IP6_003_pos004.tif",214.08,4929.91,553,410,59.4,159,141,55.08,4788.91,1,1,61.7941176470588,1.06402572116191,0.017218883636128
1,1244,"2ch_IP6_003_pos004.tif",220.46,5471.77,552,410,64.35,162,138,58.46,5333.77,1.06136528685548,1.11377536850766,61.7941176470588,1.06402572116191,0.017218883636128
2,1244,"2ch_IP6_003_pos004.tif",224.45,5919.32,554,411,61.05,166,134,58.45,5785.32,1.06118373275236,1.20806613613536,61.7941176470588,1.06402572116191,0.017218883636128
