"FrameId","VesicleId","MovieName","IntCh0","IntCh1","xCoord","yCoord","radius","bg0","bg1","Net0","Net1","Norm0","Norm1","rad_mean","rad_sd","rad_cv"
4,1731,"2ch_WT_003_pos004.tif",127.41,4102.41,545,328,119.35,110,131,17.41,3971.41,1.21408647140865,1.63962859289719,119.544117647059,1.06402572116191,0.00890069492422312
5,1731,"2ch_WT_003_pos004.tif",128.81,4754.08,548,327,118.8,110,134,18.81,4620.08,1.31171548117155,1.90743722493332,119.544117647059,1.06402572116191,0.00890069492422312
6,1731,"2ch_WT_003_pos004.tif",129.5,4737.67,548,327,118.8,110,136,19.5,4601.67,1.35983263598326,1.89983650821175,119.544117647059,1.06402572116191,0.00890069492422312
7,1731,"2ch_WT_003_pos004.tif",130.2,4145.46,548,328,119.35,111,131,19.2,4014.46,1.33891213389121,1.65740213199898,119.544117647059,1.06402572116191,0.00890069492422312
8,1731,"2ch_WT_003_pos004.tif",131.32,4135.45,547,327,119.35,111,128,20.32,4007.45,1.41701534170153,1.65450799706045,119.544117647059,1.06402572116191,0.00890069492422312
9,1731,"2ch_WT_003_pos004.tif",133.93,4113.71,548,327,119.35,111,126,22.93,3987.71,1.59902370990237,1.64635817913085,119.544117647059,1.06402572116191,0.00890069492422312
10,1731,"2ch_WT_003_pos004.tif",138.39,4730.95,549,327,118.8,112,131,26.39,4599.95,1.84030683403068,1.89912639236378,119.544117647059,1.06402572116191,0.00890069492422312
11,1731,"2ch_WT_003_pos004.tif",140.7,4202.39,548,327,119.35,113,130,27.7,4072.39,1.93165969316597,1.6813189989018,119.544117647059,1.06402572116191,0.00890069492422312
12,1731,"2ch_WT_003_pos004.tif",148.38,4674.24,550,326,118.8,114,130,34.38,4544.24,2.39748953974895,1.8761260703345,119.544117647059,1.06402572116191,0.00890069492422312
13,1731,"2ch_WT_003_pos004.tif",152.54,4726.15,549,328,118.8,114,128,38.54,4598.15,2.68758716875872,1.89838324787172,119.544117647059,1.06402572116191,0.00890069492422312
14,1731,"2ch_WT_003_pos004.tif",157.27,4724.09,549,328,118.8,114,127,43.27,4597.09,3.01743375174338,1.8979456183375,119.544117647059,1.06402572116191,0.00890069492422312
15,1731,"2ch_WT_003_pos004.tif",161.74,4641.01,549,329,118.8,115,126,46.74,4515.01,3.25941422594142,1.86405822949953,119.544117647059,1.06402572116191,0.00890069492422312
16,1731,"2ch_WT_003_pos004.tif",167.33,4658.85,549,329,118.8,115,125,52.33,4533.85,3.64923291492329,1.8718364751831,119.544117647059,1.06402572116191,0.00890069492422312
0,1755,"2ch_WT_003_pos006.tif",138.7,5244.43,397,474,67.65,108,133,30.7,5111.43,1,1,67.1,0.912071817347736,0.0135927245506369
1,1755,"2ch_WT_003_pos006.tif",141.02,5039.19,398,473,68.2,108,125.7,33.02,4913.49,1.07557003257329,0.961275024797366,67.1,0.912071817347736,0.0135927245506369
2,1755,"2ch_WT_003_pos006.tif",142.48,5332.49,399,474,67.65,109,130,33.48,5202.49,1.09055374592834,1.01781497545697,67.1,0.912071817347736,0.0135927245506369
3,1755,"2ch_WT_003_pos006.tif",143.67,5418.91,400,476,67.65,109,129,34.67,5289.91,1.12931596091205,1.03491782143158,67.1,0.912071817347736,0.0135927245506369
4,1755,"2ch_WT_003_pos006.tif",144.45,5224.16,401,473,68.2,110,136,34.45,5088.16,1.12214983713355,0.99544745795208,67.1,0.912071817347736,0.0135927245506369
5,1755,"2ch_WT_003_pos006.tif",145.64,5249.8,400,472,68.2,109,132,36.64,5117.8,1.19348534201954,1.00124622659412,67.1,0.912071817347736,0.0135927245506369
6,1755,"2ch_WT_003_pos006.tif",147.32,5769.51,400,470,67.1,109,129.7,38.32,5639.81,1.24820846905537,1.1033722461229,67.1,0.912071817347736,0.0135927245506369
7,1755,"2ch_WT_003_pos006.tif",147.47,5630.24,400,470,67.1,110,133,37.47,5497.24,1.22052117263844,1.07547985593073,67.1,0.912071817347736,0.0135927245506369
8,1755,"2ch_WT_003_pos006.tif",152.11,5917.64,401,472,67.1,110,129,42.11,5788.64,1.37166123778502,1.13248934251276,67.1,0.912071817347736,0.0135927245506369
9,1755,"2ch_WT_003_pos006.tif",155.41,5478.16,401,471,67.1,110,130,45.41,5348.16,1.47915309446254,1.04631384954895,67.1,0.912071817347736,0.0135927245506369
10,1755,"2ch_WT_003_pos006.tif",159.33,6107.02,400,471,65.45,111,132,48.33,5975.02,1.5742671009772,1.16895271968901,67.1,0.912071817347736,0.0135927245506369
11,1755,"2ch_WT_003_pos006.tif",161.68,5574.6,401,469,67.1,111,134,50.68,5440.6,1.65081433224756,1.06439880816132,67.1,0.912071817347736,0.0135927245506369
12,1755,"2ch_WT_003_pos006.tif",162.86,6018.24,399,471,65.45,111,133,51.86,5885.24,1.68925081433225,1.15138816339068,67.1,0.912071817347736,0.0135927245506369
13,1755,"2ch_WT_003_pos006.tif",164.2,5722.17,401,471,67.65,111,134,53.2,5588.17,1.7328990228013,1.0932693981919,67.1,0.912071817347736,0.0135927245506369
14,1755,"2ch_WT_003_pos006.tif",168.31,5572.4,401,471,67.1,111,131,57.31,5441.4,1.86677524429968,1.06455532013546,67.1,0.912071817347736,0.0135927245506369
15,1755,"2ch_WT_003_pos006.tif",188.77,5754.29,402,475,66.55,112,131,76.77,5623.29,2.50065146579805,1.10014027385683,67.1,0.912071817347736,0.0135927245506369
16,1755,"2ch_WT_003_pos006.tif",183.79,5984.49,400,471,65.45,112,131,71.79,5853.49,2.33843648208469,1.14517659441683,67.1,0.912071817347736,0.0135927245506369
0,1765,"2ch_WT_003_pos007.tif",124.14,4469.21,1367,887,118.25,107,174.7,17.14,4294.51,1,1,115.629411764706,1.7011079866819,0.0147117239525829
1,1765,"2ch_WT_003_pos007.tif",126.02,4905.75,1367,886,116.05,107,166,19.02,4739.75,1.10968494749125,1.10367655448468,115.629411764706,1.7011079866819,0.0147117239525829
2,1765,"2ch_WT_003_pos007.tif",128.03,5034.67,1369,886,116.6,108,175,20.03,4859.67,1.16861143523921,1.1316005784129,115.629411764706,1.7011079866819,0.0147117239525829
3,1765,"2ch_WT_003_pos007.tif",128.07,5123.23,1369,886,115.5,107,170,21.07,4953.23,1.22928821470245,1.15338653303869,115.629411764706,1.7011079866819,0.0147117239525829
4,1765,"2ch_WT_003_pos007.tif",129.52,5353.93,1369,885,115.5,108,178,21.52,5175.93,1.25554259043174,1.20524343871594,115.629411764706,1.7011079866819,0.0147117239525829
5,1765,"2ch_WT_003_pos007.tif",131.04,5101.32,1368,884,114.95,108,183,23.04,4918.32,1.34422403733956,1.14525754975539,115.629411764706,1.7011079866819,0.0147117239525829
6,1765,"2ch_WT_003_pos007.tif",130.94,4867.01,1370,884,116.05,108,175,22.94,4692.01,1.33838973162194,1.09256003595288,115.629411764706,1.7011079866819,0.0147117239525829
7,1765,"2ch_WT_003_pos007.tif",134.32,4932.56,1370,884,115.5,108,177,26.32,4755.56,1.53558926487748,1.10735799893352,115.629411764706,1.7011079866819,0.0147117239525829
8,1765,"2ch_WT_003_pos007.tif",137.05,5220.53,1370,884,116.6,109,179,28.05,5041.53,1.6365227537923,1.17394766806923,115.629411764706,1.7011079866819,0.0147117239525829
9,1765,"2ch_WT_003_pos007.tif",138.3,5025.74,1369,884,116.05,108,177,30.3,4848.74,1.76779463243874,1.1290554684935,115.629411764706,1.7011079866819,0.0147117239525829
10,1765,"2ch_WT_003_pos007.tif",140.01,5399.7,1370,883,117.7,109,176,31.01,5223.7,1.80921820303384,1.21636694291083,115.629411764706,1.7011079866819,0.0147117239525829
11,1765,"2ch_WT_003_pos007.tif",143.91,5047.19,1370,883,117.15,109,179,34.91,4868.19,2.036756126021,1.13358450673069,115.629411764706,1.7011079866819,0.0147117239525829
12,1765,"2ch_WT_003_pos007.tif",147.77,5405.96,1371,884,115.5,109,178,38.77,5227.96,2.26196032672112,1.21735890706972,115.629411764706,1.7011079866819,0.0147117239525829
13,1765,"2ch_WT_003_pos007.tif",147.92,4489.7,1370,887,114.95,109,173,38.92,4316.7,2.27071178529755,1.00516706213282,115.629411764706,1.7011079866819,0.0147117239525829
14,1765,"2ch_WT_003_pos007.tif",136.75,2631.67,1370,898,114.95,110,175,26.75,2456.67,1.56067677946324,0.572048964841158,115.629411764706,1.7011079866819,0.0147117239525829
15,1765,"2ch_WT_003_pos007.tif",136.72,2495.69,1368,900,113.85,111,176,25.72,2319.69,1.50058343057176,0.540152427168641,115.629411764706,1.7011079866819,0.0147117239525829
16,1765,"2ch_WT_003_pos007.tif",142,3520.75,1367,898,110.55,112,179,30,3341.75,1.75029171528588,0.778144654454175,115.629411764706,1.7011079866819,0.0147117239525829
0,1766,"2ch_WT_003_pos007.tif",138.82,3712.19,233,600,109.45,107,174.7,31.82,3537.49,1,1,107.217647058824,1.7765786269251,0.0165698341239516
1,1766,"2ch_WT_003_pos007.tif",142,4310.32,231,598,107.25,107,166,35,4144.32,1.09993714644877,1.17154253439586,107.217647058824,1.7765786269251,0.0165698341239516
2,1766,"2ch_WT_003_pos007.tif",143.43,4539.16,232,598,106.7,108,175,35.43,4364.16,1.11345065996229,1.23368829311178,107.217647058824,1.7765786269251,0.0165698341239516
3,1766,"2ch_WT_003_pos007.tif",145.51,4642.12,233,597,107.8,107,170,38.51,4472.12,1.21024512884978,1.26420710729924,107.217647058824,1.7765786269251,0.0165698341239516
4,1766,"2ch_WT_003_pos007.tif",144.26,4874.65,233,597,107.8,108,178,36.26,4696.65,1.13953488372093,1.32767866481601,107.217647058824,1.7765786269251,0.0165698341239516
5,1766,"2ch_WT_003_pos007.tif",135.82,3282.99,234,606,107.8,108,183,27.82,3099.99,0.874292897548711,0.876324738727177,107.217647058824,1.7765786269251,0.0165698341239516
6,1766,"2ch_WT_003_pos007.tif",151.87,5196.58,234,596,106.7,108,175,43.87,5021.58,1.37869264613451,1.41953192800545,107.217647058824,1.7765786269251,0.0165698341239516
7,1766,"2ch_WT_003_pos007.tif",149.04,4982.57,234,596,107.8,108,177,41.04,4805.57,1.28975487115022,1.3584688578625,107.217647058824,1.7765786269251,0.0165698341239516
8,1766,"2ch_WT_003_pos007.tif",145.9,5033.67,240,596,102.85,109,179,36.9,4854.67,1.15964802011314,1.3723487557562,107.217647058824,1.7765786269251,0.0165698341239516
9,1766,"2ch_WT_003_pos007.tif",146.89,4543.13,234,596,107.8,108,177,38.89,4366.13,1.22218730358265,1.2342451851454,107.217647058824,1.7765786269251,0.0165698341239516
10,1766,"2ch_WT_003_pos007.tif",146.99,4170.46,233,595,108.35,109,176,37.99,3994.46,1.19390320553111,1.12917916375735,107.217647058824,1.7765786269251,0.0165698341239516
11,1766,"2ch_WT_003_pos007.tif",148.98,3864.43,233,596,108.35,109,179,39.98,3685.43,1.25644248900063,1.04182061292046,107.217647058824,1.7765786269251,0.0165698341239516
12,1766,"2ch_WT_003_pos007.tif",152.58,3878.53,234,596,108.35,109,178,43.58,3700.53,1.36957888120679,1.04608917622382,107.217647058824,1.7765786269251,0.0165698341239516
13,1766,"2ch_WT_003_pos007.tif",154.83,4034.64,233,595,108.35,109,173,45.83,3861.64,1.44028912633564,1.09163276786648,107.217647058824,1.7765786269251,0.0165698341239516
14,1766,"2ch_WT_003_pos007.tif",150.98,3305.82,223,595,102.85,110,175,40.98,3130.82,1.28786926461345,0.885039957710128,107.217647058824,1.7765786269251,0.0165698341239516
15,1766,"2ch_WT_003_pos007.tif",168.39,4378.61,233,602,107.25,111,176,57.39,4202.61,1.80358265241986,1.18802031949207,107.217647058824,1.7765786269251,0.0165698341239516
16,1766,"2ch_WT_003_pos007.tif",176.48,4454.53,234,595,107.25,112,179,64.48,4275.53,2.02639849151477,1.20863380532524,107.217647058824,1.7765786269251,0.0165698341239516
0,1799,"2ch_WT_003_pos009.tif",121.37,4787.61,993,961,69.85,110,142,11.37,4645.61,1,1,68.2,0.673609679265371,0.00987697476928696
1,1799,"2ch_WT_003_pos009.tif",123.27,5530.03,995,962,68.75,110,149,13.27,5381.03,1.16710642040457,1.1583042915785,68.2,0.673609679265371,0.00987697476928696
2,1799,"2ch_WT_003_pos009.tif",123.76,5146.28,996,963,68.75,110,136,13.76,5010.28,1.21020228671944,1.07849776455622,68.2,0.673609679265371,0.00987697476928696
3,1799,"2ch_WT_003_pos009.tif",125.6,5420.78,997,963,69.3,110,133,15.6,5287.78,1.37203166226913,1.13823157776912,68.2,0.673609679265371,0.00987697476928696
4,1799,"2ch_WT_003_pos009.tif",128.27,5585.55,996,962,67.65,110,133,18.27,5452.55,1.60686015831135,1.17369947111359,68.2,0.673609679265371,0.00987697476928696
5,1799,"2ch_WT_003_pos009.tif",128.8,4932.39,997,961,67.65,110,131,18.8,4801.39,1.65347405452946,1.03353273305336,68.2,0.673609679265371,0.00987697476928696
6,1799,"2ch_WT_003_pos009.tif",131.66,4708.72,997,962,67.65,111,129,20.66,4579.72,1.81706244503078,0.985816717287934,68.2,0.673609679265371,0.00987697476928696
7,1799,"2ch_WT_003_pos009.tif",136.33,5242.99,998,960,67.65,112,129,24.33,5113.99,2.13984168865435,1.100822066424,68.2,0.673609679265371,0.00987697476928696
8,1799,"2ch_WT_003_pos009.tif",139.92,5235.58,998,960,67.65,111,133,28.92,5102.58,2.54353562005277,1.09836598423027,68.2,0.673609679265371,0.00987697476928696
9,1799,"2ch_WT_003_pos009.tif",145.72,5495.51,998,960,67.65,112,135,33.72,5360.51,2.96569920844327,1.15388721825551,68.2,0.673609679265371,0.00987697476928696
10,1799,"2ch_WT_003_pos009.tif",150.1,5267.24,998,960,67.65,113,143,37.1,5124.24,3.26297273526825,1.10302845051565,68.2,0.673609679265371,0.00987697476928696
11,1799,"2ch_WT_003_pos009.tif",155.38,5195,998,959,67.65,114,135,41.38,5060,3.63940193491645,1.08920034182809,68.2,0.673609679265371,0.00987697476928696
12,1799,"2ch_WT_003_pos009.tif",159.71,5159.64,1000,959,68.2,114,133,45.71,5026.64,4.02022867194371,1.08201936882347,68.2,0.673609679265371,0.00987697476928696
13,1799,"2ch_WT_003_pos009.tif",168.91,4983.29,999,959,68.2,115,134,53.91,4849.29,4.74142480211082,1.04384354261335,68.2,0.673609679265371,0.00987697476928696
14,1799,"2ch_WT_003_pos009.tif",179.48,5046.68,999,959,68.2,114,133,65.48,4913.68,5.75901495162709,1.05770393984859,68.2,0.673609679265371,0.00987697476928696
15,1799,"2ch_WT_003_pos009.tif",186.93,5018.99,999,959,68.2,116,134,70.93,4884.99,6.23834652594547,1.05152821696182,68.2,0.673609679265371,0.00987697476928696
16,1799,"2ch_WT_003_pos009.tif",198.7,4991.38,999,958,68.75,116,131,82.7,4860.38,7.27352682497801,1.04623074257202,68.2,0.673609679265371,0.00987697476928696
0,1807,"2ch_WT_003_pos010.tif",117.9,5859.58,652,558,102.85,107,164,10.9,5695.58,1,1,101.297058823529,0.558029621815479,0.00550884328031308
1,1807,"2ch_WT_003_pos010.tif",122.02,5916.25,652,558,101.75,107,143,15.02,5773.25,1.37798165137615,1.0136368903606,101.297058823529,0.558029621815479,0.00550884328031308
2,1807,"2ch_WT_003_pos010.tif",120.12,5720.3,652,557,101.75,108,151,12.12,5569.3,1.11192660550459,0.977828421337248,101.297058823529,0.558029621815479,0.00550884328031308
3,1807,"2ch_WT_003_pos010.tif",123.32,5495.18,652,557,101.75,108,165,15.32,5330.18,1.40550458715596,0.935844988570084,101.297058823529,0.558029621815479,0.00550884328031308
4,1807,"2ch_WT_003_pos010.tif",123.08,5379.83,652,557,101.2,108,171,15.08,5208.83,1.38348623853211,0.914538993394878,101.297058823529,0.558029621815479,0.00550884328031308
5,1807,"2ch_WT_003_pos010.tif",125.75,5413.53,652,556,101.2,109,164,16.75,5249.53,1.53669724770642,0.921684885472595,101.297058823529,0.558029621815479,0.00550884328031308
6,1807,"2ch_WT_003_pos010.tif",127.69,5497.5,653,556,101.2,110,165,17.69,5332.5,1.62293577981651,0.936252321975988,101.297058823529,0.558029621815479,0.00550884328031308
7,1807,"2ch_WT_003_pos010.tif",130.73,5520.18,652,557,101.75,108,162,22.73,5358.18,2.08532110091743,0.940761081399963,101.297058823529,0.558029621815479,0.00550884328031308
8,1807,"2ch_WT_003_pos010.tif",134.76,5490.86,653,555,101.2,109,139,25.76,5351.86,2.36330275229358,0.939651449018362,101.297058823529,0.558029621815479,0.00550884328031308
9,1807,"2ch_WT_003_pos010.tif",137.19,5376.65,652,556,101.2,109,136,28.19,5240.65,2.58623853211009,0.920125781746547,101.297058823529,0.558029621815479,0.00550884328031308
10,1807,"2ch_WT_003_pos010.tif",143.99,5894.71,652,555,100.65,109,137,34.99,5757.71,3.21009174311927,1.01090845884001,101.297058823529,0.558029621815479,0.00550884328031308
11,1807,"2ch_WT_003_pos010.tif",150.78,5999.47,653,556,100.65,110,133,40.78,5866.47,3.74128440366972,1.03000396798921,101.297058823529,0.558029621815479,0.00550884328031308
12,1807,"2ch_WT_003_pos010.tif",159.38,6124.32,653,555,100.65,110,130,49.38,5994.32,4.5302752293578,1.05245119899993,101.297058823529,0.558029621815479,0.00550884328031308
13,1807,"2ch_WT_003_pos010.tif",158.92,5401.63,653,555,101.2,110,131,48.92,5270.63,4.48807339449541,0.925389512569396,101.297058823529,0.558029621815479,0.00550884328031308
14,1807,"2ch_WT_003_pos010.tif",172.26,5927.98,654,556,100.65,111,131,61.26,5796.98,5.62018348623853,1.01780327903392,101.297058823529,0.558029621815479,0.00550884328031308
15,1807,"2ch_WT_003_pos010.tif",175.43,5403.82,654,554,101.2,112,133,63.43,5270.82,5.81926605504587,0.925422871770741,101.297058823529,0.558029621815479,0.00550884328031308
16,1807,"2ch_WT_003_pos010.tif",190.3,5623.06,654,555,101.2,112,131,78.3,5492.06,7.18348623853211,0.96426702811654,101.297058823529,0.558029621815479,0.00550884328031308
0,1813,"2ch_WT_004_pos001.tif",129.74,3460.8,606,840,121.55,104,144,25.74,3316.8,1,1,121.129411764706,1.6214440731499,0.0133860476124458
1,1813,"2ch_WT_004_pos001.tif",145.26,5798.05,609,841,116.6,105,163,40.26,5635.05,1.56410256410256,1.69894175108538,121.129411764706,1.6214440731499,0.0133860476124458
2,1813,"2ch_WT_004_pos001.tif",123.85,2606.89,603,839,122.1,105,182,18.85,2424.89,0.732323232323232,0.73109322238302,121.129411764706,1.6214440731499,0.0133860476124458
3,1813,"2ch_WT_004_pos001.tif",123.13,2497.9,602,839,122.1,105,178,18.13,2319.9,0.704351204351204,0.699439218523878,121.129411764706,1.6214440731499,0.0133860476124458
4,1813,"2ch_WT_004_pos001.tif",124.5,2462.87,604,838,122.1,105,173,19.5,2289.87,0.757575757575757,0.690385311143271,121.129411764706,1.6214440731499,0.0133860476124458
5,1813,"2ch_WT_004_pos001.tif",129.85,3198.78,602,839,121,105,169.7,24.85,3029.08,0.965423465423465,0.913253738543174,121.129411764706,1.6214440731499,0.0133860476124458
6,1813,"2ch_WT_004_pos001.tif",130.17,3181.29,602,838,121.55,105,172,25.17,3009.29,0.977855477855477,0.907287144235408,121.129411764706,1.6214440731499,0.0133860476124458
7,1813,"2ch_WT_004_pos001.tif",129.68,3114.59,603,837,121.55,105,165.7,24.68,2948.89,0.958818958818959,0.88907682103232,121.129411764706,1.6214440731499,0.0133860476124458
8,1813,"2ch_WT_004_pos001.tif",139.68,3991.57,602,831,119.9,105,163,34.68,3828.57,1.34731934731935,1.15429630969609,121.129411764706,1.6214440731499,0.0133860476124458
9,1813,"2ch_WT_004_pos001.tif",130.61,3157.93,603,837,121.55,105,169,25.61,2988.93,0.994949494949495,0.901148697539797,121.129411764706,1.6214440731499,0.0133860476124458
10,1813,"2ch_WT_004_pos001.tif",133.28,3430.71,604,831,121.55,105,191,28.28,3239.71,1.0986790986791,0.976757718282682,121.129411764706,1.6214440731499,0.0133860476124458
11,1813,"2ch_WT_004_pos001.tif",133.37,3313.14,604,832,121.55,105,183,28.37,3130.14,1.1021756021756,0.943722865412446,121.129411764706,1.6214440731499,0.0133860476124458
12,1813,"2ch_WT_004_pos001.tif",131.89,3218.37,603,836,121.55,105,179,26.89,3039.37,1.04467754467754,0.916356126386879,121.129411764706,1.6214440731499,0.0133860476124458
13,1813,"2ch_WT_004_pos001.tif",151.94,5320.64,600,836,117.7,105,191,46.94,5129.64,1.82362082362082,1.54656295224313,121.129411764706,1.6214440731499,0.0133860476124458
14,1813,"2ch_WT_004_pos001.tif",127.99,2739.68,604,837,122.1,105,170,22.99,2569.68,0.893162393162393,0.774746743849493,121.129411764706,1.6214440731499,0.0133860476124458
15,1813,"2ch_WT_004_pos001.tif",129.21,2839.65,604,836,122.65,105,163,24.21,2676.65,0.940559440559441,0.806997708634829,121.129411764706,1.6214440731499,0.0133860476124458
16,1813,"2ch_WT_004_pos001.tif",139.53,3411.48,605,831,122.1,106,164,33.53,3247.48,1.3026418026418,0.979100337674867,121.129411764706,1.6214440731499,0.0133860476124458
0,1824,"2ch_WT_004_pos002.tif",135.66,3489.06,426,845,115.5,108,156,27.66,3333.06,1,1,115.208823529412,0.75606615412394,0.00656257160660028
1,1824,"2ch_WT_004_pos002.tif",138.45,3873.1,438,839,114.4,108,234,30.45,3639.1,1.10086767895879,1.09181952920139,115.208823529412,0.75606615412394,0.00656257160660028
2,1824,"2ch_WT_004_pos002.tif",138.07,3649.94,434,840,114.95,109,198,29.07,3451.94,1.05097613882863,1.03566692468782,115.208823529412,0.75606615412394,0.00656257160660028
3,1824,"2ch_WT_004_pos002.tif",133.07,2984.59,436,839,115.5,109,169,24.07,2815.59,0.870209689081706,0.844746269194074,115.208823529412,0.75606615412394,0.00656257160660028
4,1824,"2ch_WT_004_pos002.tif",135.91,3435.3,436,838,114.95,109,145,26.91,3290.3,0.972885032537961,0.987170948017738,115.208823529412,0.75606615412394,0.00656257160660028
5,1824,"2ch_WT_004_pos002.tif",137.28,3582.93,436,838,114.95,109,144,28.28,3438.93,1.02241503976862,1.03176360461558,115.208823529412,0.75606615412394,0.00656257160660028
6,1824,"2ch_WT_004_pos002.tif",133.81,3052.05,436,838,115.5,109,158,24.81,2894.05,0.896963123644252,0.868286199468357,115.208823529412,0.75606615412394,0.00656257160660028
7,1824,"2ch_WT_004_pos002.tif",133.61,2939.62,436,837,115.5,109,173,24.61,2766.62,0.889732465654375,0.830054064433284,115.208823529412,0.75606615412394,0.00656257160660028
8,1824,"2ch_WT_004_pos002.tif",133.15,2944.05,437,836,115.5,109,200.7,24.15,2743.35,0.873101952277658,0.82307249194434,115.208823529412,0.75606615412394,0.00656257160660028
9,1824,"2ch_WT_004_pos002.tif",134.76,3024.22,437,835,115.5,109,188,25.76,2836.22,0.931308749096168,0.850935776733692,115.208823529412,0.75606615412394,0.00656257160660028
10,1824,"2ch_WT_004_pos002.tif",140.06,3906.19,437,836,113.85,110,192,30.06,3714.19,1.08676789587853,1.11434837656688,115.208823529412,0.75606615412394,0.00656257160660028
11,1824,"2ch_WT_004_pos002.tif",132.24,2428.12,436,836,116.05,109,194,23.24,2234.12,0.840202458423717,0.670290963859036,115.208823529412,0.75606615412394,0.00656257160660028
12,1824,"2ch_WT_004_pos002.tif",134.17,2539.52,437,835,116.05,109,186,25.17,2353.52,0.90997830802603,0.70611390133991,115.208823529412,0.75606615412394,0.00656257160660028
13,1824,"2ch_WT_004_pos002.tif",138.81,3192.76,437,835,115.5,109,181,29.81,3011.76,1.07772957339118,0.903602095371821,115.208823529412,0.75606615412394,0.00656257160660028
14,1824,"2ch_WT_004_pos002.tif",146.53,4191.2,434,835,113.3,109,209,37.53,3982.2,1.35683297180043,1.19475797015355,115.208823529412,0.75606615412394,0.00656257160660028
15,1824,"2ch_WT_004_pos002.tif",138.36,2995.71,436,835,115.5,110,194,28.36,2801.71,1.02530730296457,0.840581927718073,115.208823529412,0.75606615412394,0.00656257160660028
16,1824,"2ch_WT_004_pos002.tif",134.7,2464.62,436,834,116.05,110,237,24.7,2227.62,0.892986261749819,0.668340803945924,115.208823529412,0.75606615412394,0.00656257160660028
0,1825,"2ch_WT_004_pos002.tif",136.68,5113.09,993,485,104.5,108,156,28.68,4957.09,1,1,103.885294117647,1.1648182135373,0.0112125419043256
1,1825,"2ch_WT_004_pos002.tif",137.65,4782.13,992,485,105.05,108,234,29.65,4548.13,1.03382147838215,0.917499984870156,103.885294117647,1.1648182135373,0.0112125419043256
2,1825,"2ch_WT_004_pos002.tif",140.8,4971.25,991,485,105.6,109,198,31.8,4773.25,1.10878661087866,0.962913725593039,103.885294117647,1.1648182135373,0.0112125419043256
3,1825,"2ch_WT_004_pos002.tif",144.43,5617.85,991,484,103.95,109,169,35.43,5448.85,1.23535564853556,1.09920336326353,103.885294117647,1.1648182135373,0.0112125419043256
4,1825,"2ch_WT_004_pos002.tif",140.75,4599.08,991,483,105.05,109,145,31.75,4454.08,1.10704323570432,0.898527160087874,103.885294117647,1.1648182135373,0.0112125419043256
5,1825,"2ch_WT_004_pos002.tif",140.61,4741.59,991,484,105.05,109,144,31.61,4597.59,1.10216178521618,0.927477612873682,103.885294117647,1.1648182135373,0.0112125419043256
6,1825,"2ch_WT_004_pos002.tif",143.39,4815.92,990,484,105.05,109,158,34.39,4657.92,1.19909344490934,0.939648059647898,103.885294117647,1.1648182135373,0.0112125419043256
7,1825,"2ch_WT_004_pos002.tif",144.09,4868.21,991,482,105.6,109,173,35.09,4695.21,1.22350069735007,0.947170618245785,103.885294117647,1.1648182135373,0.0112125419043256
8,1825,"2ch_WT_004_pos002.tif",149.93,5663.17,991,483,103.4,109,200.7,40.93,5462.47,1.42712691771269,1.10195094299276,103.885294117647,1.1648182135373,0.0112125419043256
9,1825,"2ch_WT_004_pos002.tif",147.09,5578.65,992,481,103.4,109,188,38.09,5390.65,1.32810320781032,1.08746260406811,103.885294117647,1.1648182135373,0.0112125419043256
10,1825,"2ch_WT_004_pos002.tif",150.09,5883.89,992,484,102.85,110,192,40.09,5691.89,1.39783821478382,1.14823212812356,103.885294117647,1.1648182135373,0.0112125419043256
11,1825,"2ch_WT_004_pos002.tif",145.19,5153.07,992,483,103.4,109,194,36.19,4959.07,1.26185495118549,1.00039942789015,103.885294117647,1.1648182135373,0.0112125419043256
12,1825,"2ch_WT_004_pos002.tif",149.89,5828.34,993,482,102.85,109,186,40.89,5642.34,1.42573221757322,1.13823634430684,103.885294117647,1.1648182135373,0.0112125419043256
13,1825,"2ch_WT_004_pos002.tif",151.4,5973.39,992,483,102.3,109,181,42.4,5792.39,1.47838214783821,1.1685061195177,103.885294117647,1.1648182135373,0.0112125419043256
14,1825,"2ch_WT_004_pos002.tif",159.38,6693.9,990,482,102.3,109,209,50.38,6484.9,1.75662482566248,1.3082070327551,103.885294117647,1.1648182135373,0.0112125419043256
15,1825,"2ch_WT_004_pos002.tif",151.94,5651.41,991,484,102.85,110,194,41.94,5457.41,1.46234309623431,1.10093018282904,103.885294117647,1.1648182135373,0.0112125419043256
16,1825,"2ch_WT_004_pos002.tif",152.36,5761.32,993,484,102.85,110,237,42.36,5524.32,1.47698744769874,1.11442802127861,103.885294117647,1.1648182135373,0.0112125419043256
0,1826,"2ch_WT_004_pos002.tif",333.42,4070.88,651,339,81.95,108,156,225.42,3914.88,1,1,79.1676470588235,0.812777102068617,0.0102665309916904
1,1826,"2ch_WT_004_pos002.tif",336.22,4524.07,652,339,79.2,108,234,228.22,4290.07,1.012421258096,1.09583690943273,79.1676470588235,0.812777102068617,0.0102665309916904
2,1826,"2ch_WT_004_pos002.tif",335.97,4729.1,650,339,79.2,109,198,226.97,4531.1,1.00687605358886,1.15740456923328,79.1676470588235,0.812777102068617,0.0102665309916904
3,1826,"2ch_WT_004_pos002.tif",347.18,4913.36,650,337,78.65,109,169,238.18,4744.36,1.05660544760891,1.21187878044793,79.1676470588235,0.812777102068617,0.0102665309916904
